PG.ProteinGroups	PG.ProteinAccessions	PG.Organisms	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.Quantity	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.Quantity	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.Quantity	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.Quantity	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.Quantity	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.Quantity	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.Log2Quantity	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.Log2Quantity	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.Log2Quantity	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.Log2Quantity	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.Log2Quantity	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.Log2Quantity	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.IBAQ	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.IBAQ	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.IBAQ	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.IBAQ	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.IBAQ	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.IBAQ
LtaP18.1390	LtaP18.1390	Leishmania_tarentolae_Parrot-TarII	LtaP18.1390	43	6537.91748046875	7942.87548828125	61338.5078125	9836.7109375	119085.9296875	23620.796875	12.674615452640651	12.955445672594454	15.90450545000682	13.263960292566832	16.861643439534554	14.527770016097312	49.1	96.7	1032	142.1	1538.1	329.1
LtaP18.1400	LtaP18.1400	Leishmania_tarentolae_Parrot-TarII	LtaP18.1400	2	NaN	NaN	32.96078109741211	NaN	100.2344741821289	4.075411796569824	NaN	NaN	5.042678526486481	NaN	6.647234977526174	2.026945842620554	NaN	NaN	2.2	NaN	8.2	0.3
LtaP18.1410	LtaP18.1410	Leishmania_tarentolae_Parrot-TarII	LtaP18.1410	1	NaN	NaN	6.1811323165893555	NaN	35.04296112060547	NaN	NaN	NaN	2.6278711484680413	NaN	5.131052782312657	NaN	NaN	NaN	0.1	NaN	0.4	NaN
LtaP18.1430	LtaP18.1430	Leishmania_tarentolae_Parrot-TarII	LtaP18.1430	3	NaN	NaN	18.541574478149414	NaN	NaN	169.3474884033203	NaN	NaN	4.212691852085558	NaN	NaN	7.403842780120558	NaN	NaN	0.1	NaN	NaN	4
LtaP18.1440	LtaP18.1440	Leishmania_tarentolae_Parrot-TarII	LtaP18.1440	8	95.97985076904297	206.67410278320312	440.0482177734375	320.5186462402344	264.0062561035156	675.400146484375	6.584659664818641	7.69121381353107	8.78151780382309	8.324264478150166	8.04442830701973	9.39959868201952	2.1	10.9	36.2	10.8	9.8	111.4
LtaP18.1450	LtaP18.1450	Leishmania_tarentolae_Parrot-TarII	LtaP18.1450	9	1246.4700927734375	227.80555725097656	6930.12841796875	1043.680908203125	2537.936279296875	6130.51416015625	10.283632552549609	7.831659131380156	12.758666370971202	10.027464978831286	11.3094401321325	12.581792361057875	71.7	16.6	478.9	43.7	164.8	404.4
LtaP18.1470	LtaP18.1470	Leishmania_tarentolae_Parrot-TarII	LtaP18.1470	20	NaN	70.19860076904297	1827.0382080078125	640.52734375	1497.86962890625	1639.709716796875	NaN	6.1333703692394055	10.835291089359298	9.323116349491517	10.548696345097294	10.679224717063184	NaN	0.4	52.5	1.7	23.8	50
LtaP18.1480	LtaP18.1480	Leishmania_tarentolae_Parrot-TarII	LtaP18.1480	33	11028.7578125	9521.673828125	128036.1640625	24708.775390625	65478.63671875	57938.5859375	13.428982686465526	13.216999493832935	16.966191834229665	14.592735889542212	15.998736664410185	15.822236853839314	184.7	211.3	2569.5	485.8	1216.2	1200.9
LtaP18.1490	LtaP18.1490	Leishmania_tarentolae_Parrot-TarII	LtaP18.1490	14	162.05332946777344	74.09790802001953	814.6685180664062	183.15187072753906	946.9235229492188	674.2014770507812	7.3403248516356685	6.211360906895565	9.67006934774183	7.516896626696492	9.887104102778588	9.397035977778401	0.8	0	11.8	0.1	18	10.1
LtaP18.1530	LtaP18.1530	Leishmania_tarentolae_Parrot-TarII	LtaP18.1530	3	NaN	38.59717559814453	571.2974853515625	NaN	349.6324462890625	132.54310607910156	NaN	5.270423375032674	9.158098369479863	NaN	8.449695264568165	7.050317823509565	NaN	1.5	47.1	NaN	27.4	9.7
LtaP18.1540	LtaP18.1540	Leishmania_tarentolae_Parrot-TarII	LtaP18.1540	4	NaN	128.95909118652344	795.0540161132812	NaN	795.4752197265625	280.5155029296875	NaN	7.010769671683487	9.634909070462852	NaN	9.635673178867272	8.131936694590005	NaN	5.7	68.9	NaN	28	28.6
LtaP18.1560	LtaP18.1560	Leishmania_tarentolae_Parrot-TarII	LtaP18.1560	11	1049.807373046875	587.2620849609375	10821.3212890625	935.0620727539062	3282.40966796875	2833.34375	10.035908919749412	9.197860686788394	13.401589043298118	9.868918329194011	11.680539593307524	11.468289929207407	33.2	54.6	981.6	61.2	481.2	237.5
LtaP18.1570	LtaP18.1570	Leishmania_tarentolae_Parrot-TarII	LtaP18.1570	2	NaN	NaN	NaN	NaN	NaN	108.65362548828125	NaN	NaN	NaN	NaN	NaN	6.763592504070263	NaN	NaN	NaN	NaN	NaN	2.5
LtaP18.1600	LtaP18.1600	Leishmania_tarentolae_Parrot-TarII	LtaP18.1600	2	NaN	NaN	156.57452392578125	22.06374740600586	112.51226043701172	21.46090316772461	NaN	NaN	7.290705682123388	4.463605940436525	6.813938409954	4.423638887113165	NaN	NaN	29.9	3.8	4.4	5.2
LtaP18.1620	LtaP18.1620	Leishmania_tarentolae_Parrot-TarII	LtaP18.1620	2	NaN	NaN	338.83489990234375	33.08079147338867	NaN	224.39727783203125	NaN	NaN	8.404438669294116	5.04792184696224	NaN	7.809911364464525	NaN	NaN	84.9	2.4	NaN	37.4
LtaP19.0010	LtaP19.0010	Leishmania_tarentolae_Parrot-TarII	LtaP19.0010	2	NaN	6.329629898071289	42.8197135925293	8.1813325881958	111.33531951904297	21.336381912231445	NaN	2.662121145810475	5.420203240913925	3.0323358507222484	6.798767529190447	4.415243648752317	NaN	0.5	1.1	0.2	5.8	1.2
LtaP19.0020	LtaP19.0020	Leishmania_tarentolae_Parrot-TarII	LtaP19.0020	4	226.40472412109375	71.40155792236328	368.2804870605469	NaN	737.8804931640625	492.8001403808594	7.822760251279188	6.157883647886092	8.524661149415987	NaN	9.52724336665567	8.94485885677901	16.7	1.2	12.7	NaN	42.1	18.5
LtaP19.0030	LtaP19.0030	Leishmania_tarentolae_Parrot-TarII	LtaP19.0030	1	2162.462890625	568.359619140625	4708.21875	2000.9521484375	2192.213134765625	21813.716796875	11.078459659968374	9.150660247284604	12.200965636093823	10.966470951137437	11.098172353727572	14.412947988481152	53.1	11.8	154.2	50.8	162.8	592.2
LtaP19.0040	LtaP19.0040	Leishmania_tarentolae_Parrot-TarII	LtaP19.0040	3	NaN	54.04865264892578	298.68463134765625	14.72959041595459	193.21571350097656	113.29377746582031	NaN	5.7561867490925955	8.222479196258572	3.880645408961961	7.59406861763415	6.823924814695465	NaN	3.4	17.3	0.6	11.4	6
LtaP19.0050	LtaP19.0050	Leishmania_tarentolae_Parrot-TarII	LtaP19.0050	4	NaN	NaN	916.9181518554688	NaN	553.158447265625	357.1656799316406	NaN	NaN	9.840649148041816	NaN	9.111548976459485	8.480449648253959	NaN	NaN	84.8	NaN	39.5	21
LtaP19.0060	LtaP19.0060	Leishmania_tarentolae_Parrot-TarII	LtaP19.0060	19	1535.88671875	3313.89306640625	9738.0986328125	4632.01953125	4564.65234375	3822.47607421875	10.584856096864089	11.694311334700501	13.249424397751039	12.177425621231489	12.156289269505214	11.900291756107165	14.9	148.1	317.2	119.6	88.5	142.5
LtaP19.0070	LtaP19.0070	Leishmania_tarentolae_Parrot-TarII	LtaP19.0070	9	650.1058959960938	290.6153259277344	1971.977294921875	481.01422119140625	3956.010498046875	461.9401550292969	9.344530928200276	8.182966976905542	10.945427225479236	8.909935737697326	11.94983053923739	8.8515621504316	32.1	10.5	166.1	30.7	283	29.2
LtaP19.0100	LtaP19.0100	Leishmania_tarentolae_Parrot-TarII	LtaP19.0100	6	NaN	1010.7192993164062	1125.965576171875	302.1387023925781	NaN	448.4724426269531	NaN	9.98116666695421	10.136947005645697	8.239067187390914	NaN	8.80887552808117	NaN	85	58.1	29.6	NaN	39.2
LtaP19.0110	LtaP19.0110	Leishmania_tarentolae_Parrot-TarII	LtaP19.0110	11	689.5243530273438	267.5557861328125	729.1614379882812	NaN	753.7512817382812	488.5264587402344	9.429457696367251	8.063695918620004	9.51009445563046	NaN	9.55794474006226	8.932292890882623	16.8	7.9	9.6	NaN	22.6	21.3
LtaP19.0130	LtaP19.0130	Leishmania_tarentolae_Parrot-TarII	LtaP19.0130	7	NaN	NaN	251.67689514160156	61.38898468017578	52.438655853271484	315.0664978027344	NaN	NaN	7.9754289676775	5.939907904017587	5.712558800685919	8.299512545134617	NaN	NaN	12	1.7	2.9	36.2
LtaP19.0150	LtaP19.0150	Leishmania_tarentolae_Parrot-TarII	LtaP19.0150	4	94.320556640625	NaN	143.8927764892578	NaN	NaN	298.6076354980469	6.559500327415169	NaN	7.168850359443625	NaN	NaN	8.222107245918071	1.3	NaN	6	NaN	NaN	10
LtaP19.0160	LtaP19.0160	Leishmania_tarentolae_Parrot-TarII	LtaP19.0160	8	940.387451171875	627.7432250976562	15409.9541015625	3065.312255859375	10436.57421875	5343.2060546875	9.877111477114344	9.294030743107013	13.91157494435174	11.58181832987794	13.349360607866203	12.38348993879521	10.9	19.3	1062.6	249.2	597.9	451.5
LtaP19.0190	LtaP19.0190	Leishmania_tarentolae_Parrot-TarII	LtaP19.0190	25	2223.3759765625	1821.624267578125	13139.4130859375	2431.21826171875	13299.9541015625	11899.6943359375	11.11853621577895	10.831009700881127	13.681613214043919	11.247463701255585	13.699133646511822	13.538636895461597	25.6	25.4	283	63.4	229.1	264.5
LtaP19.0210	LtaP19.0210	Leishmania_tarentolae_Parrot-TarII	LtaP19.0210	5	NaN	NaN	1342.6142578125	163.28147888183594	1837.8353271484375	251.75665283203125	NaN	NaN	10.390829152884162	7.351217344172673	10.843791789401418	7.9758860926580715	NaN	NaN	29.8	1.5	66.2	1.4
LtaP19.0220	LtaP19.0220	Leishmania_tarentolae_Parrot-TarII	LtaP19.0220	22	969.3319091796875	437.6279602050781	5856.05224609375	1103.2906494140625	3396.660888671875	5749.59228515625	9.920846933575765	8.773561105145996	12.515712709671359	10.10759718731496	11.729901476193202	12.48924394001681	13	20.5	239.4	38.4	49.9	210.2
LtaP19.0230	LtaP19.0230	Leishmania_tarentolae_Parrot-TarII	LtaP19.0230	3	NaN	NaN	256.796142578125	42.470767974853516	341.60205078125	38.818355560302734	NaN	NaN	8.004479721186629	5.408398291246221	8.416172825866203	5.278667098172159	NaN	NaN	5.2	0.5	7.3	0.7
LtaP19.0240	LtaP19.0240	Leishmania_tarentolae_Parrot-TarII	LtaP19.0240	3	NaN	16.255565643310547	315.6490783691406	66.10890197753906	NaN	164.10972595214844	NaN	4.02286185310578	8.302177728506827	6.046772647620732	NaN	7.358516932387069	NaN	0.3	7.4	1.5	NaN	4.6
LtaP19.0250	LtaP19.0250	Leishmania_tarentolae_Parrot-TarII	LtaP19.0250	1	NaN	NaN	305.6277160644531	8.940041542053223	11.776471138000488	63.96317672729492	NaN	NaN	8.255631570895812	3.160281535253663	3.55783539004814	5.999169686846701	NaN	NaN	4	0.1	0.2	0.8
LtaP19.0260	LtaP19.0260	Leishmania_tarentolae_Parrot-TarII	LtaP19.0260	10	NaN	42.740455627441406	618.7504272460938	341.51373291015625	852.4197998046875	4016.927734375	NaN	5.4175303825749905	9.273213806033095	8.415799782940242	9.735420293862353	11.971876791801847	NaN	0.3	36.8	2.4	29.5	389.9
LtaP19.0270	LtaP19.0270	Leishmania_tarentolae_Parrot-TarII	LtaP19.0270	14	NaN	NaN	803.6089477539062	361.25933837890625	295.7402648925781	1420.6629638671875	NaN	NaN	9.650349817569573	8.49689107083803	8.208186868830545	10.472348616842819	NaN	NaN	39.6	2.4	5.2	211.2
LtaP19.0280	LtaP19.0280	Leishmania_tarentolae_Parrot-TarII	LtaP19.0280	2	NaN	40.483482360839844	71.8053970336914	35.5152587890625	62.378150939941406	26.725379943847656	NaN	5.339261489875816	6.166020378784143	5.1503670927336636	5.962968882781947	4.740138553187046	NaN	2.3	22.5	2.1	7.8	3.7
LtaP19.0310	LtaP19.0310	Leishmania_tarentolae_Parrot-TarII	LtaP19.0310	4	1548.084716796875	18.2336368560791	383.7275085449219	64.31190490722656	274.8280334472656	120.8379135131836	10.596268707797186	4.188530442930773	8.583938381921039	6.007013917368368	8.102385361516534	6.916929368408938	10.9	0.2	16	0.5	5.4	7
LtaP19.0320	LtaP19.0320	Leishmania_tarentolae_Parrot-TarII	LtaP19.0320	11	756.0712890625	342.4004211425781	4666.71142578125	505.9109802246094	2922.112060546875	2126.091796875	9.562378460633852	8.419540665987894	12.188190543164886	8.982739741320945	11.512795790009275	11.053988173176101	23.9	4.1	195.3	19.3	107.1	138.4
LtaP19.0350	LtaP19.0350	Leishmania_tarentolae_Parrot-TarII	LtaP19.0350	3	NaN	NaN	293.3846130371094	NaN	NaN	87.23599243164062	NaN	NaN	8.196649398627994	NaN	NaN	6.446851589856857	NaN	NaN	0.8	NaN	NaN	2.2
LtaP19.0360	LtaP19.0360	Leishmania_tarentolae_Parrot-TarII	LtaP19.0360	8	NaN	390.06256103515625	911.5921630859375	203.35060119628906	858.3645629882812	763.04052734375	NaN	8.607561722100364	9.832244711651242	7.667825445839696	9.745446706390615	9.5756158746787	NaN	27.2	137.2	16	44	42.4
LtaP19.0380	LtaP19.0380	Leishmania_tarentolae_Parrot-TarII	LtaP19.0380	5	1137.81591796875	1240.7960205078125	20416.5078125	3797.5068359375	24995.375	5413.51953125	10.152051454155913	10.277050249131603	14.317448497849131	11.890836846404392	14.609373551163085	12.402351133677351	54.2	60.7	1058.6	181.4	1291.1	257.2
LtaP19.0390	LtaP19.0390	Leishmania_tarentolae_Parrot-TarII	LtaP19.0390	4	NaN	328.6887512207031	348.8924560546875	186.9324951171875	919.7505493164062	194.10836791992188	NaN	8.360578273403776	8.446638592895559	7.546373569288402	9.845098822615615	7.600718503067689	NaN	41.1	53.3	3.3	112.9	36.2
LtaP19.0430	LtaP19.0430	Leishmania_tarentolae_Parrot-TarII	LtaP19.0430	6	NaN	97.88064575195312	589.8679809570312	171.669189453125	1736.26611328125	516.8626098632812	NaN	6.612951714286554	9.204248289112082	7.4234873228141005	10.761772367748861	9.013637030449354	NaN	0.2	10.1	0.7	17.4	11
LtaP19.0470	LtaP19.0470	Leishmania_tarentolae_Parrot-TarII	LtaP19.0470	7	447.46771240234375	3137.13671875	3609.67041015625	1372.8740234375	578.2482299804688	10764.599609375	8.805639776425268	11.615232688935906	11.81765139896548	10.422983532797986	9.17554513454919	13.394007038830564	17	316	229.3	92.9	20.5	579.7
LtaP19.0480	LtaP19.0480	Leishmania_tarentolae_Parrot-TarII	LtaP19.0480	10	434.2977600097656	826.1407470703125	4562.41015625	749.6030883789062	4865.21875	1354.6693115234375	8.762540701555395	9.690243779896976	12.155580434027849	9.549983086714933	12.248288957591457	10.40372500277199	3.6	0.6	147.8	27.8	129.3	76.1
LtaP19.0530	LtaP19.0530	Leishmania_tarentolae_Parrot-TarII	LtaP19.0530	18	322.15673828125	13.224393844604492	904.0570068359375	267.64263916015625	559.035400390625	1909.400634765625	8.331618960487125	3.725129691145408	9.820269936847101	8.064164165262795	9.126795833041623	10.8989041287069	0.4	0	21.3	3.4	10	47.2
LtaP19.0540	LtaP19.0540	Leishmania_tarentolae_Parrot-TarII	LtaP19.0540	5	67.15843963623047	79.61643981933594	278.06573486328125	127.38650512695312	205.6986083984375	209.90142822265625	6.069496805876666	6.314994455266323	8.119282166791224	6.993068641484925	7.68438822348461	7.713568172901854	2.7	4.2	25.2	8	10.5	23.6
LtaP19.0570	LtaP19.0570	Leishmania_tarentolae_Parrot-TarII	LtaP19.0570	1	NaN	NaN	NaN	NaN	NaN	100.76495361328125	NaN	NaN	NaN	NaN	NaN	6.654850141707928	NaN	NaN	NaN	NaN	NaN	2.5
LtaP19.0610	LtaP19.0610	Leishmania_tarentolae_Parrot-TarII	LtaP19.0610	2	NaN	NaN	167.76454162597656	NaN	NaN	NaN	NaN	NaN	7.390294012667747	NaN	NaN	NaN	NaN	NaN	4.2	NaN	NaN	NaN
LtaP19.0620	LtaP19.0620	Leishmania_tarentolae_Parrot-TarII	LtaP19.0620	33	170.42201232910156	194.74258422851562	1132.15283203125	267.0406494140625	919.40478515625	1982.6795654296875	7.412967881130816	7.605424581474019	10.144853008848372	8.060915558070905	9.844556364634279	10.953235817135354	0.2	0.7	33	1.5	12	71.8
LtaP19.0630	LtaP19.0630	Leishmania_tarentolae_Parrot-TarII	LtaP19.0630	1	NaN	NaN	50.702232360839844	NaN	108.97492218017578	NaN	NaN	NaN	5.66397736371385	NaN	6.767852363227456	NaN	NaN	NaN	1.8	NaN	3.9	NaN
LtaP19.0650	LtaP19.0650	Leishmania_tarentolae_Parrot-TarII	LtaP19.0650	7	NaN	151.98507690429688	824.4196166992188	250.5020294189453	1289.1058349609375	580.9009399414062	NaN	7.2477858651995195	9.687235023349098	7.968678481102548	10.332154997783945	9.182148354024173	NaN	2.7	19	1	27.5	12.9
LtaP19.0670	LtaP19.0670	Leishmania_tarentolae_Parrot-TarII	LtaP19.0670	13	NaN	NaN	774.8040161132812	NaN	689.2781982421875	450.7617492675781	NaN	NaN	9.597687621789843	NaN	9.428942573601804	8.816221286289037	NaN	NaN	4.5	NaN	0.8	13.3
LtaP19.0680	LtaP19.0680	Leishmania_tarentolae_Parrot-TarII	LtaP19.0680	16	8558.392578125	3346.879638671875	43553.78515625	6421.3828125	49456.0703125	8345.822265625	13.063124142347963	11.708600954057163	15.410510485029166	12.64866829258859	15.5938599899627	13.02683848165547	203.2	206.7	2634	397.1	3536.6	542
LtaP19.0690	LtaP19.0690	Leishmania_tarentolae_Parrot-TarII	LtaP19.0690	10	NaN	432.54144287109375	2556.997314453125	487.0634460449219	2893.54736328125	2176.139892578125	NaN	8.756694557345426	11.320234930017874	8.92796590321672	11.498623543842573	11.087555587501043	NaN	5.6	218.9	15.1	78	77.7
LtaP19.0700	LtaP19.0700	Leishmania_tarentolae_Parrot-TarII	LtaP19.0700	9	869.9143676757812	454.52838134765625	10116.0078125	859.8699340820312	4133.00341796875	3830.952880859375	9.764729582219022	8.828226570775277	13.30435243584381	9.747974640698798	12.01297484147508	11.90348756597894	30.5	5	584.2	36	230.3	199
LtaP19.0740	LtaP19.0740	Leishmania_tarentolae_Parrot-TarII	LtaP19.0740	5	NaN	190.17845153808594	1151.330078125	181.56881713867188	854.8912353515625	575.9598999023438	NaN	7.571209978453199	10.16908578781568	7.504372643382236	9.739597072696876	9.169824560077894	NaN	10.4	68.1	8.3	33.9	36.4
LtaP19.0750	LtaP19.0750	Leishmania_tarentolae_Parrot-TarII	LtaP19.0750	4	NaN	122.93167877197266	607.7393188476562	213.8154754638672	NaN	NaN	NaN	6.9417129274384965	9.247308822568538	7.74022246550381	NaN	NaN	NaN	14.3	39.7	8.6	NaN	NaN
LtaP19.0790	LtaP19.0790	Leishmania_tarentolae_Parrot-TarII	LtaP19.0790	1	NaN	NaN	37.4337158203125	13.141533851623535	NaN	18.148405075073242	NaN	NaN	5.226266357911823	3.71606176864383	NaN	4.181770861213749	NaN	NaN	2.1	0.7	NaN	1
LtaP19.0880	LtaP19.0880	Leishmania_tarentolae_Parrot-TarII	LtaP19.0880	9	2293.621826171875	1382.9310302734375	23348.552734375	6685.06201171875	22361.28125	6815.71337890625	11.163411823146369	10.433513492659072	14.511045506458686	12.706725227715822	14.44871523320748	12.734648951868293	28	92.1	1412.1	367.8	1305.4	476
LtaP19.0910	LtaP19.0910	Leishmania_tarentolae_Parrot-TarII	LtaP19.0910	30	7200.35205078125	5645.0107421875	139972.53125	46370.03125	73757.9375	26788.083984375	12.8138517314253	12.46276061104316	17.09478420933829	15.500905078532856	16.170510693666426	14.709303775769174	71.6	148.8	3165.9	962.9	1528.3	821.4
LtaP19.0920	LtaP19.0920	Leishmania_tarentolae_Parrot-TarII	LtaP19.0920	17	NaN	NaN	1082.7188720703125	190.773681640625	726.599853515625	2433.06640625	NaN	NaN	10.080442980498336	7.575718346519178	9.50501726467717	11.248559981288675	NaN	NaN	27.1	4.5	14	138.1
LtaP19.0930	LtaP19.0930	Leishmania_tarentolae_Parrot-TarII	LtaP19.0930	23	771.012451171875	190.41848754882812	3137.3974609375	253.53590393066406	2292.22314453125	5196.73974609375	9.59061034835715	7.573029745102285	11.615352593123308	7.986046255563042	11.1625317798208	12.343391094981834	13.3	1.5	131.5	5.1	57.9	197.3
LtaP19.0950	LtaP19.0950	Leishmania_tarentolae_Parrot-TarII	LtaP19.0950	9	204.0752410888672	NaN	1119.236572265625	NaN	843.606201171875	367.4754333496094	7.672957351444651	NaN	10.128299294668567	NaN	9.720425889893326	8.521503995181243	2.1	NaN	27.2	NaN	19.1	9.8
LtaP19.0960	LtaP19.0960	Leishmania_tarentolae_Parrot-TarII	LtaP19.0960	31	1055.0626220703125	313.1974182128906	3147.987548828125	766.3734741210938	2532.247802734375	5605.3310546875	10.043112915697948	8.290928509853195	11.620214119256074	9.581903816850607	11.306202876743898	12.452583866765336	2	0.4	74.5	10.4	40.8	140.6
LtaP19.0970	LtaP19.0970	Leishmania_tarentolae_Parrot-TarII	LtaP19.0970	17	346.614013671875	138.0164337158203	2111.964111328125	478.8044128417969	2023.3240966796875	1092.6341552734375	8.437186173892586	7.108696249740104	11.04436960380502	8.90329263853826	10.982511714406323	10.093594711541579	1	0.5	26.9	4.6	25.2	19.2
LtaP19.0980	LtaP19.0980	Leishmania_tarentolae_Parrot-TarII	LtaP19.0980	1	NaN	NaN	69.5108642578125	NaN	22.936954498291016	NaN	NaN	NaN	6.119166577557027	NaN	4.519601942130683	NaN	NaN	NaN	1.2	NaN	0.4	NaN
LtaP19.1010	LtaP19.1010	Leishmania_tarentolae_Parrot-TarII	LtaP19.1010	2	NaN	NaN	108.33040618896484	NaN	169.79852294921875	233.84495544433594	NaN	NaN	6.759294425344962	NaN	7.407680098941851	7.869408496727267	NaN	NaN	15.4	NaN	8.9	26.6
LtaP19.1020	LtaP19.1020	Leishmania_tarentolae_Parrot-TarII	LtaP19.1020	3	23.31577491760254	NaN	202.3903045654297	NaN	206.21353149414062	NaN	4.543234474434515	NaN	7.660996369676499	NaN	7.687995193571817	NaN	0.2	NaN	3.4	NaN	8.9	NaN
LtaP19.1030	LtaP19.1030	Leishmania_tarentolae_Parrot-TarII	LtaP19.1030	13	NaN	1557.119384765625	2411.94091796875	902.6422729492188	756.2567749023438	984.492431640625	NaN	10.604663845139713	11.235978852597658	9.818010534850822	9.562732351445	9.9432363051179	NaN	77.8	61.1	36.5	1.2	24.7
LtaP19.1040	LtaP19.1040	Leishmania_tarentolae_Parrot-TarII	LtaP19.1040	3	NaN	NaN	130.12103271484375	NaN	400.6123046875	NaN	NaN	NaN	7.0237103673637895	NaN	8.646062923553929	NaN	NaN	NaN	3.2	NaN	13.9	NaN
LtaP19.1060	LtaP19.1060	Leishmania_tarentolae_Parrot-TarII	LtaP19.1060	1	NaN	NaN	34.93647766113281	15.130317687988281	NaN	35.31287384033203	NaN	NaN	5.126662256176464	3.919370374713891	NaN	5.142122330498677	NaN	NaN	0.8	0.3	NaN	0.8
LtaP19.1070	LtaP19.1070	Leishmania_tarentolae_Parrot-TarII	LtaP19.1070	65	3565.56494140625	1842.0030517578125	13156.8671875	2727.668701171875	20105.505859375	16894.486328125	11.799914965424641	10.847059736293406	13.683528386015276	11.413452711941481	14.295303014699442	14.044264866000699	6.6	4.6	97	9.6	144.5	128.3
LtaP19.1080	LtaP19.1080	Leishmania_tarentolae_Parrot-TarII	LtaP19.1080	18	3051.694580078125	10606.5498046875	48801.421875	6257.00341796875	36476.51953125	28730.28515625	11.57539486614796	13.372667819105054	15.574635562217269	12.611256176790311	15.154680458433855	14.810284691649478	101.9	487.3	1686.1	279.9	1338.5	1086.2
LtaP19.1090	LtaP19.1090	Leishmania_tarentolae_Parrot-TarII	LtaP19.1090	5	NaN	NaN	66.17576599121094	17.871002197265625	267.5856628417969	134.7964324951172	NaN	NaN	6.048231084046278	4.159548637184094	8.063857008664579	7.074638504620092	NaN	NaN	1.9	0.4	2.8	12.5
LtaP19.1110	LtaP19.1110	Leishmania_tarentolae_Parrot-TarII	LtaP19.1110	6	414.6809997558594	109.09496307373047	764.4310913085938	719.1026000976562	932.2384033203125	1794.9647216796875	8.695858135774394	6.769440683587473	9.578242647269219	9.490053815921828	9.86455513532544	10.809739774193469	25.3	5.7	47.4	51.5	57.8	122.5
LtaP19.1130	LtaP19.1130	Leishmania_tarentolae_Parrot-TarII	LtaP19.1130	10	553.3057250976562	1299.7738037109375	2666.611083984375	499.3901062011719	16010.3349609375	1331.496826171875	9.11193304131123	10.344044861255638	11.380791712804998	8.964023428990593	13.966715871128057	10.378833274328485	14	81	141.3	19.7	765.3	44.3
LtaP19.1150	LtaP19.1150	Leishmania_tarentolae_Parrot-TarII	LtaP19.1150	3	116.51350402832031	NaN	420.5958557128906	73.63970947265625	507.7055969238281	558.8661499023438	6.864353364101864	NaN	8.716290824504625	6.202412029788315	8.98784835413563	9.126358984480293	11.3	NaN	50.1	3.2	46.7	51.9
LtaP19.1190	LtaP19.1190	Leishmania_tarentolae_Parrot-TarII	LtaP19.1190	1	NaN	NaN	NaN	NaN	NaN	159.63780212402344	NaN	NaN	NaN	NaN	NaN	7.318658511004149	NaN	NaN	NaN	NaN	NaN	20
LtaP19.1200	LtaP19.1200	Leishmania_tarentolae_Parrot-TarII	LtaP19.1200	7	NaN	697.8103637695312	2325.392333984375	986.6358032226562	NaN	836.2236328125	NaN	9.44669121414547	11.183258429073033	9.946373830841738	NaN	9.707745006248867	NaN	42.2	80.4	40.7	NaN	30.8
LtaP19.1210	LtaP19.1210	Leishmania_tarentolae_Parrot-TarII	LtaP19.1210	7	67.61778259277344	695.4464111328125	946.0508422851562	504.5875549316406	204.4592742919922	429.0534973144531	6.079330801227166	9.441795539378207	9.885773908161443	8.978960814123388	7.675669694906559	8.745013733766164	1.7	44.6	56.5	23.4	5.1	23.3
